Sex	Income	Race	Age	Educ
2	37010	1	49	4
1	50300	1	25	4
1	55058	1	26	3
1	110012	1	29	3
1	200270	1	39	5
1	60008	1	34	5
2	54006	1	39	3
2	38010	1	27	5
1	27712	1	27	5
2	30000	1	60	3
1	20800	1	35	3
2	75600	1	33	4
2	33000	1	28	4
1	75000	1	43	5
2	30000	1	41	4
1	34824	1	44	3
1	75000	1	51	4
2	30000	1	37	4
1	72577	1	49	3
2	0	1	49	3
1	39894	1	37	3
2	42675	4	33	4
1	20000	1	34	3
2	31000	1	41	4
1	55000	2	25	4
1	70000	1	44	3
1	61532	1	27	2
2	45000	2	38	3
1	16325	1	54	4
1	44000	4	35	3
1	26002	4	57	5
2	30000	1	45	3
1	90000	1	49	3
2	40000	1	52	3
1	110000	1	47	5
1	86143	1	39	5
2	60000	1	50	2
1	150000	1	51	4
1	75801	1	28	4
2	1	1	43	5
1	78900	1	55	4
1	52300	1	53	4
2	24000	1	57	4
1	25000	1	55	4
2	25000	1	59	3
1	9000	1	40	3
1	20000	4	53	4
2	20000	4	50	4
1	50000	1	27	4
2	70000	1	27	5
1	55144	1	46	4
1	73445	1	46	4
1	44000	1	56	1
2	26000	1	50	1
1	79087	1	60	4
2	25000	1	28	4
2	60000	2	31	3
2	60000	1	50	4
2	60000	2	31	3
1	60300	2	28	3
2	42000	2	28	3
1	55012	2	28	3
1	60002	1	49	3
1	50000	2	26	4
1	32622	1	56	5
2	35000	1	45	4
1	26000	1	32	3
2	20000	4	30	5
1	35000	4	36	4
2	64084	1	52	6
1	73084	1	54	6
2	98250	1	37	4
1	170501	1	32	4
2	20000	2	40	3
1	20000	2	39	3
2	28000	4	42	3
1	28000	4	27	3
2	20000	4	54	3
1	20000	4	56	3
2	21000	1	25	3
1	30000	1	27	3
2	29120	2	36	4
2	3600	2	31	2
1	26700	1	34	2
1	116117	1	45	4
2	46202	1	27	6
1	43062	2	32	5
1	50110	1	45	4
2	43000	1	47	4
2	52883	4	40	6
1	86638	1	51	5
2	-1000	1	49	4
2	6585	1	50	4
1	100777	1	48	3
2	21288	2	31	3
2	24000	1	44	4
2	80662	1	35	6
1	130000	1	32	4
2	20000	4	48	3
1	35000	4	48	5
2	7476	2	27	2
2	15600	1	55	1
2	35000	2	43	5
2	35000	2	35	4
2	73864	1	42	6
1	36032	1	35	2
1	18200	2	39	3
2	29000	2	49	3
2	33000	1	29	4
1	35000	1	34	4
2	27000	2	36	3
2	17000	1	33	3
1	78016	1	41	5
2	8000	1	44	5
1	50000	1	51	3
1	54000	1	45	2
1	65333	1	36	4
1	65162	1	49	4
2	55610	1	44	5
2	22002	1	52	4
1	23002	1	51	3
2	20900	1	26	4
1	39100	1	31	3
2	42600	1	33	3
1	27000	1	44	1
2	28000	2	55	3
1	29000	2	28	3
2	18000	2	26	3
1	28695	1	54	3
2	52000	4	62	2
2	90470	1	44	5
1	35002	1	41	3
1	24000	1	34	3
2	55000	1	44	4
1	36012	1	58	3
1	43500	1	31	5
1	50989	1	41	3
2	56442	1	58	3
1	62008	1	53	3
2	6008	1	47	4
2	25000	1	62	3
1	3000	1	61	5
1	70153	1	34	6
1	140400	1	55	5
2	36000	1	57	4
2	40530	1	47	5
1	86230	1	53	5
1	31000	2	47	2
2	30000	2	54	4
1	55000	1	42	4
1	22000	1	46	3
2	29000	1	36	2
2	100000	1	56	6
1	52034	4	62	5
2	17000	4	55	5
1	93477	2	50	4
2	94040	1	45	6
2	34225	1	52	5
1	69225	1	57	5
1	185162	1	38	6
1	419969	4	39	6
2	28750	1	64	3
2	20325	1	51	3
1	38081	4	37	3
2	15081	4	41	3
2	32266	4	45	4
1	35266	4	54	6
1	30000	4	43	2
2	24000	4	43	3
1	62000	1	27	5
1	35000	1	29	5
2	30000	1	30	5
1	24144	1	30	5
1	71076	1	53	2
2	55500	1	47	3
2	32000	2	34	4
1	27000	2	33	3
1	62217	1	30	3
2	33217	1	29	3
1	35480	4	45	2
1	70100	4	31	6
2	41100	4	32	5
2	30000	2	56	4
1	48084	2	58	6
1	30000	1	27	5
2	35000	1	27	4
2	37428	1	37	4
1	55128	1	52	3
2	17000	1	60	3
1	45000	1	51	3
1	35000	1	49	3
2	23590	4	57	4
1	61000	4	48	5
1	420373	4	38	6
2	0	1	49	1
1	20000	1	38	2
2	10000	1	30	3
1	66000	1	31	4
1	30000	1	36	3
1	42000	1	27	3
2	35050	1	55	3
1	39000	1	34	3
2	23000	1	39	4
2	20000	2	46	4
1	35001	1	27	3
2	27000	1	25	3
2	20000	1	52	1
1	25000	1	61	1
2	25000	1	41	3
1	45000	1	42	1
1	54800	1	32	6
1	78013	1	45	4
2	24000	1	56	1
1	95205	1	28	5
1	36000	1	42	3
2	54669	1	51	3
1	25000	2	44	2
1	0	1	38	4
1	8622	1	62	2
1	45147	1	57	5
2	35000	1	31	3
2	0	1	26	4
2	25000	1	45	3
1	21000	1	26	3
1	419969	1	50	6
1	50000	1	57	3
2	40000	1	55	3
1	52000	1	25	3
1	32000	1	27	2
1	26000	1	43	4
2	10000	1	43	4
1	30012	1	42	4
2	10600	2	35	2
1	70001	1	30	5
1	66000	1	42	4
1	50000	1	27	5
1	80020	1	29	5
2	19069	2	25	4
1	26000	2	28	4
1	14941	1	27	5
2	10000	1	44	3
1	422969	1	36	6
2	75000	1	37	5
1	20122	1	42	5
1	16002	1	46	3
1	8500	1	34	1
1	9000	1	33	1
1	23000	1	41	3
1	30000	1	34	1
2	7000	1	28	1
1	20000	1	54	1
1	82060	1	45	3
1	64050	1	39	5
2	2650	1	36	3
1	19000	1	35	1
2	35600	1	35	2
1	100000	1	43	5
2	60120	1	57	6
1	50030	1	38	4
1	75000	4	54	6
1	15000	1	41	3
1	100000	1	64	3
2	52000	1	57	6
1	60000	1	60	6
1	52669	1	60	5
1	18700	2	43	1
2	26720	1	39	4
2	7280	1	27	2
1	29120	1	25	3
2	27000	2	34	2
1	34000	1	36	4
1	32001	1	41	2
1	15000	1	42	3
1	20000	1	63	3
2	93000	1	56	6
1	39423	1	58	6
2	24756	1	58	4
1	65756	1	60	4
1	39500	1	52	5
2	40843	1	57	4
1	72000	1	46	4
2	1500	1	38	4
1	70350	1	39	3
2	33010	1	46	4
1	52000	1	38	4
1	16200	1	60	3
1	28000	1	43	4
2	26000	1	44	3
2	90635	1	61	6
1	131270	1	56	4
2	45011	1	35	3
1	70011	1	35	3
2	32050	1	26	3
2	17000	1	54	1
2	25016	1	44	3
1	30016	1	45	2
2	15000	1	61	3
1	81000	1	56	5
2	13000	1	52	5
2	38000	2	51	3
2	65800	1	39	3
2	20000	1	44	3
1	29090	1	34	3
1	99812	1	43	3
2	55162	1	37	4
2	45050	1	45	4
2	8800	1	28	2
1	11000	1	36	5
2	28000	1	38	2
2	23000	2	43	3
1	40000	4	32	4
1	40130	2	62	5
2	40130	2	53	3
2	68650	2	55	3
1	12000	2	31	3
1	45000	1	41	6
1	40375	1	32	4
2	42000	1	30	4
2	139000	1	33	4
2	176000	1	38	5
1	6200	1	53	4
2	40288	1	44	4
1	24165	1	53	4
1	27010	2	51	5
2	12010	1	30	4
1	41120	1	52	4
2	17000	1	41	4
1	100000	1	42	4
2	24812	1	60	3
1	25000	1	59	4
2	25000	1	58	2
2	39000	1	27	4
2	18000	1	36	4
1	65000	1	54	3
2	18000	1	52	4
2	10000	1	43	4
1	50000	1	64	4
2	100000	1	55	3
2	15000	1	55	3
2	20000	1	27	3
2	15000	1	46	3
1	39000	1	49	3
1	20000	1	44	2
2	22000	1	56	3
1	30000	1	38	2
2	20000	1	35	2
1	30000	1	40	3
1	36000	1	56	3
2	44000	1	51	4
1	56857	1	50	3
1	100012	1	50	5
2	30277	1	49	4
1	45050	1	28	5
2	145075	1	58	6
1	48075	1	58	5
2	96141	1	42	5
2	60000	4	46	3
2	0	4	43	3
1	55000	1	26	2
2	40250	1	28	5
1	32000	1	28	5
2	54379	1	62	3
2	1219	1	60	4
2	0	1	49	4
2	48200	4	61	6
1	138151	1	63	6
2	50000	1	42	5
1	75000	1	46	4
1	110000	1	41	3
2	25000	1	39	3
1	30000	1	40	1
2	20000	1	38	1
2	37400	1	36	3
1	60000	2	34	3
1	25025	1	52	2
2	20025	1	51	2
2	38000	1	31	4
1	39000	1	35	4
1	26000	1	40	2
2	22000	1	38	3
1	40000	1	36	4
2	50016	1	36	4
2	10000	1	38	2
1	42000	1	34	2
1	25000	1	26	3
1	20000	1	37	1
2	12000	1	35	1
1	28000	1	60	3
2	28600	1	40	3
2	18026	1	27	2
1	0	1	57	1
1	127000	1	62	5
2	40500	1	28	4
1	48000	1	29	3
1	40000	1	29	3
2	36375	1	29	3
2	35000	1	48	3
2	25000	1	26	3
2	35000	1	39	5
1	25000	1	38	3
1	43075	1	32	4
2	36075	1	31	4
1	15000	1	34	5
1	7000	1	38	1
1	26000	1	35	3
1	25500	1	40	4
1	37960	1	46	2
1	24000	1	42	3
1	60063	1	28	5
1	40000	1	56	3
2	15720	1	62	4
1	89000	1	32	5
2	31000	1	32	4
1	35000	1	35	3
1	80098	1	31	4
2	70205	1	27	4
1	55000	1	60	3
2	19000	1	29	3
1	48000	1	48	5
1	53040	1	29	3
2	34020	1	28	5
1	24000	1	42	5
1	24000	1	26	3
2	55000	1	35	5
1	8000	1	40	3
1	24000	1	40	3
2	16000	1	31	4
1	12000	1	62	3
2	9000	1	35	1
2	34032	1	40	3
1	29032	1	44	3
2	13030	1	38	3
1	94002	1	39	4
1	95000	1	51	3
1	45000	1	48	3
1	49000	4	49	1
2	25000	1	32	3
2	27000	1	40	4
1	100000	1	42	4
1	26000	1	57	1
2	26000	1	55	1
1	16720	1	28	3
2	47020	1	31	4
1	10020	1	34	3
2	60000	1	34	4
1	15000	1	34	4
2	25000	1	53	3
1	20000	1	52	3
2	28900	1	39	3
1	42000	1	35	4
1	22000	1	28	3
1	40000	1	29	3
2	100020	1	28	5
1	0	1	32	4
1	50000	1	47	5
2	30000	1	53	3
2	20000	1	43	3
1	45000	1	32	6
1	25000	1	37	6
1	144000	1	43	5
1	18079	1	54	3
2	11273	1	42	5
1	39295	1	30	3
1	25000	1	33	1
2	1204	1	33	1
1	5002	1	36	2
2	22000	1	28	3
1	40000	1	26	3
1	50000	1	34	1
1	30000	1	56	3
1	45000	1	25	3
1	15600	1	57	3
2	8000	1	36	1
2	43300	1	43	3
1	15000	1	49	2
1	10000	1	26	1
1	24000	1	46	1
2	35000	1	30	4
1	23000	1	31	2
1	24000	1	36	5
1	28000	1	35	1
2	30000	1	36	1
1	25000	1	47	1
2	9000	1	39	1
1	40350	1	64	5
2	42200	1	35	6
1	60000	1	52	4
1	80032	1	55	4
1	26000	1	32	3
1	60000	1	32	2
1	52200	1	28	1
1	26000	1	39	3
1	50404	1	36	3
2	48000	1	47	2
2	0	1	53	2
1	47701	1	28	3
2	62000	1	63	6
1	50000	1	36	6
1	56000	1	25	3
2	30160	1	26	3
1	48011	1	60	5
1	80505	1	40	4
2	69600	1	28	3
1	41600	1	31	1
1	56000	1	55	1
2	6700	1	38	3
2	29000	1	30	2
1	6000	1	29	2
1	20000	1	39	1
1	31000	1	33	1
2	6050	1	58	4
1	3285	1	56	4
2	0	1	25	4
2	86600	1	49	6
1	150000	1	47	5
1	11000	4	25	4
1	12023	1	25	4
1	65008	1	47	3
2	60000	1	28	4
1	44000	1	31	4
2	45650	2	35	5
2	9700	4	39	1
2	52320	1	42	4
1	0	2	43	3
1	39000	2	47	4
2	20000	2	61	4
1	50000	1	41	3
1	35000	2	42	4
2	47018	2	54	4
1	47089	2	25	4
2	150000	4	38	5
1	38000	4	41	4
2	51000	4	36	3
2	35000	2	29	3
2	19200	1	31	5
1	119200	1	32	3
1	86500	4	52	4
2	15000	4	52	4
2	26523	1	48	3
1	420458	1	49	4
1	55000	1	25	3
1	55002	1	60	4
2	199717	1	44	5
1	19000	4	40	4
2	36000	4	39	4
2	35002	4	25	5
1	30000	2	44	4
1	156619	1	41	6
2	4000	4	36	4
1	47000	4	37	6
2	15000	4	35	6
2	70144	1	53	5
1	37505	1	33	5
1	75031	1	36	5
2	47000	1	30	4
2	38400	2	33	4
2	6406	1	33	6
2	50086	1	37	5
1	50288	1	49	4
2	39569	1	39	4
2	30000	2	49	4
1	65000	2	46	5
2	30000	1	45	2
1	70000	1	46	3
1	80000	1	41	4
1	73280	1	58	5
2	28000	4	60	3
1	39300	4	58	3
1	200337	1	51	5
1	160500	1	61	6
2	61700	4	50	6
1	50000	1	28	4
2	45100	2	26	5
1	55557	1	51	6
2	80500	1	46	5
2	67045	1	37	4
1	42000	1	51	3
1	53000	1	34	3
1	21000	4	33	4
2	16000	4	27	4
1	27001	1	25	4
1	100001	1	51	5
2	25001	1	26	4
1	100000	1	62	2
1	80242	1	45	4
2	35000	1	47	4
2	103100	1	53	4
1	50000	1	59	3
2	25000	1	37	3
1	73000	1	36	3
2	15700	1	44	3
1	68000	1	46	3
1	32000	1	36	3
1	30000	4	46	3
2	30000	4	44	3
1	20002	4	58	3
2	20000	4	57	3
2	35000	2	58	3
1	34724	1	55	4
2	33000	4	50	3
2	70000	1	27	3
1	8000	4	28	4
2	50000	1	33	5
1	68000	1	34	3
1	20002	4	51	3
1	10002	4	46	3
1	20002	4	42	3
2	24000	1	43	3
1	75000	1	50	3
2	75000	1	46	3
2	55808	1	36	6
1	420777	1	46	6
1	48000	4	38	3
2	35000	4	42	3
1	78000	1	37	4
2	50000	1	40	5
2	50358	1	42	5
2	50000	2	46	4
1	60000	1	32	2
2	35600	2	37	4
2	55000	1	47	3
2	26400	1	48	4
1	56000	1	53	4
1	55900	1	45	5
2	52000	2	47	4
2	60000	2	46	6
1	42750	1	39	1
2	31020	2	45	3
2	35963	1	30	3
1	72883	1	37	4
1	69500	1	50	4
1	115916	4	63	6
2	30411	1	61	6
1	1500	1	64	2
1	28000	1	27	1
2	20000	1	34	3
1	30000	1	40	1
2	40100	4	37	4
1	40100	4	37	3
2	30000	2	33	3
1	20002	2	43	4
1	45000	1	39	4
2	24000	1	38	4
1	75000	1	48	3
1	75000	1	49	5
2	30000	1	31	4
2	4700	1	34	1
1	42734	1	42	1
1	3000	1	26	1
1	95075	1	40	4
2	112619	1	39	4
1	56000	1	55	5
2	175000	1	60	5
1	30000	2	46	3
2	65240	2	57	4
1	47500	1	31	2
1	15000	2	55	3
1	60024	1	37	4
2	36263	1	36	4
1	35000	1	29	3
1	7000	1	54	1
1	0	1	35	2
1	30006	1	57	1
1	180000	1	44	4
2	20000	2	47	3
2	48600	1	42	5
2	30000	1	31	3
2	30000	1	37	3
1	50000	1	41	3
2	27000	2	58	4
2	35000	4	46	4
1	78250	1	39	5
2	70000	4	42	5
2	22002	2	50	3
1	150969	1	40	4
2	65000	2	64	6
1	65000	2	62	3
1	150000	1	29	3
1	22000	2	55	3
2	18060	1	54	3
1	27000	1	56	1
2	25000	1	55	1
2	9204	1	31	3
1	11000	1	28	3
2	22500	2	42	4
1	30000	1	44	3
1	16000	1	30	5
1	35000	2	28	5
1	40000	2	43	3
2	36000	4	61	3
1	50000	4	35	4
1	36000	2	55	4
1	20800	1	32	3
1	17000	1	27	1
2	7000	1	31	5
1	420019	1	38	3
1	28000	4	52	5
1	30500	1	54	4
1	54000	1	42	3
2	25000	2	28	3
1	38000	1	35	5
2	20000	1	31	3
2	37902	1	39	5
1	20000	1	59	4
2	12000	1	51	4
1	47000	1	46	4
2	18000	1	43	3
1	10020	1	59	4
2	50020	1	57	4
2	32020	1	35	4
2	7722	2	34	4
1	65000	1	38	4
1	33500	2	46	4
2	45000	2	28	6
2	30000	1	54	5
2	50000	4	43	6
1	64000	1	36	3
2	30000	1	36	3
1	76500	1	45	4
1	35050	1	54	3
2	23050	1	42	3
2	21000	1	36	4
1	100000	1	37	4
2	31603	1	57	3
1	90003	1	51	3
2	30010	1	50	4
1	70010	1	46	3
1	21422	1	64	5
2	60300	1	44	6
1	26000	1	34	3
2	50015	1	36	6
1	69000	1	39	5
2	63000	1	39	6
2	40400	1	49	4
2	37000	1	46	3
1	38000	1	51	3
1	91032	1	44	3
2	38619	1	46	3
1	30100	1	25	4
2	35100	1	30	4
2	119959	1	35	6
1	92000	1	37	5
1	22000	1	35	3
2	36000	1	35	2
1	25700	1	31	4
2	1000	1	32	4
2	40750	1	28	5
1	59000	1	28	3
1	42020	1	29	4
2	100459	1	26	4
1	22000	1	32	2
2	12000	1	32	1
2	3000	1	33	1
1	28600	1	33	2
1	27000	1	53	3
2	23000	2	25	5
1	49000	2	25	4
2	3600	1	41	4
1	19000	1	59	4
2	41011	1	49	4
2	30067	1	52	3
2	33700	1	27	3
2	113865	1	47	4
1	138970	1	49	3
2	100570	1	38	5
2	12000	4	56	4
2	85237	1	37	5
1	100237	1	38	4
1	124381	1	37	4
2	74817	1	37	3
1	4850	1	57	5
2	38203	1	52	3
1	92056	1	58	4
2	35630	1	57	5
2	22000	1	38	2
1	32000	1	32	2
1	25000	1	30	2
2	7000	1	29	2
1	30000	1	30	4
1	22000	1	28	3
2	20000	1	43	1
1	68200	1	59	4
2	20000	1	60	6
2	47750	1	38	5
1	67750	1	41	5
1	28000	1	59	6
2	6500	1	57	5
2	28201	1	45	3
1	70323	1	37	4
2	10150	1	44	5
1	85151	1	47	5
2	7500	1	46	4
1	32946	1	41	3
1	75007	1	44	4
1	75814	1	51	5
2	32008	1	57	4
2	23003	1	55	3
2	20275	1	45	3
1	13000	1	50	2
1	40000	1	37	3
2	70157	1	30	4
1	70081	1	36	3
2	30083	1	35	4
2	22210	1	49	3
1	27098	1	50	4
1	20000	1	26	4
1	11000	1	26	3
2	27698	1	51	3
2	29701	1	48	6
1	116169	1	49	5
1	58460	1	48	5
2	80969	1	49	5
1	54017	4	53	4
2	35019	4	51	4
2	62421	1	53	5
1	50369	1	51	5
1	15000	1	28	3
2	12278	1	51	5
1	27360	1	54	3
1	40685	1	51	4
2	6000	1	50	4
2	50243	1	40	6
1	58146	1	42	6
1	68370	1	55	6
2	37685	1	52	5
2	27100	4	28	6
2	82620	1	47	6
2	63050	1	38	5
2	61544	1	45	4
1	82451	1	38	5
2	65300	1	60	5
2	35157	2	47	5
1	53288	1	54	3
1	28532	1	41	3
2	33032	1	41	5
1	60000	1	26	3
1	55000	1	49	6
2	3001	1	50	5
2	103883	1	42	3
1	87687	1	53	5
2	78370	1	51	5
1	150000	1	59	5
2	0	1	32	5
1	55000	1	37	5
1	1680	1	47	5
2	80268	1	46	5
1	25000	1	43	3
2	94577	1	49	6
2	28530	1	59	5
1	100000	1	33	3
1	28100	1	42	5
2	60100	1	37	5
1	107029	1	28	4
2	2000	1	28	4
1	34700	1	42	5
1	70000	1	60	4
2	5850	1	55	4
1	27005	1	47	3
2	49000	1	51	3
1	31000	1	37	3
2	23000	1	37	4
1	32001	1	60	4
1	40000	1	53	3
2	23083	1	60	6
1	242877	1	62	6
2	12002	1	50	4
1	3500	1	31	1
1	12000	1	35	3
1	7000	1	29	1
2	17000	1	37	1
1	37000	1	38	1
1	57013	1	31	6
1	29000	1	37	1
2	40162	1	48	6
1	184081	1	56	6
2	23000	1	57	3
2	31200	1	52	3
1	6000	1	37	4
1	149029	1	31	6
2	82491	1	36	4
1	211270	1	57	5
2	60000	4	50	5
1	120577	1	35	4
1	26415	1	37	6
2	33000	1	37	3
2	45000	1	37	3
1	58241	1	53	4
2	40000	1	59	3
1	80646	1	40	4
2	21359	1	38	4
2	34036	1	25	3
1	0	1	26	2
1	38000	1	38	3
1	34000	1	34	2
2	15010	1	34	2
1	20010	1	36	2
1	64337	1	57	5
2	10169	1	41	3
1	28000	1	40	1
2	28000	1	35	2
2	35000	1	42	2
1	69000	1	42	4
2	35002	1	35	5
1	70000	1	43	5
2	70000	1	39	4
1	10001	1	45	2
2	20000	1	45	1
1	18169	1	56	4
1	12000	1	25	3
2	26000	1	58	1
1	14000	1	35	1
1	46143	1	38	4
2	33143	1	27	3
1	35000	1	35	5
2	55674	1	58	3
1	30011	4	47	3
2	20511	4	39	4
2	36000	1	44	4
1	84500	1	40	4
2	70288	2	62	4
2	9533	2	38	5
2	176270	1	52	4
2	20162	1	38	4
1	50162	1	39	4
1	43000	4	38	4
2	28000	4	36	3
2	41431	1	33	4
1	43031	1	30	4
2	30000	2	47	3
2	60050	4	39	5
1	70050	4	44	5
2	30256	1	50	4
1	66200	1	39	4
2	42000	1	52	3
1	35000	1	32	3
2	34000	1	30	3
2	51930	1	44	6
1	73930	1	34	3
2	50113	1	27	5
1	63000	1	30	4
1	70000	1	29	4
2	5000	1	28	3
1	71204	1	44	4
2	9004	1	46	5
1	88003	1	34	5
2	45030	1	31	5
1	64538	1	45	4
2	56538	1	37	6
1	48000	1	44	5
2	51408	1	45	6
1	26001	1	31	3
2	51605	1	34	4
1	32775	1	56	4
2	40577	1	48	4
1	64050	1	40	4
2	43518	1	33	4
1	24000	1	50	3
2	67103	4	47	4
2	26000	1	32	3
1	101000	1	40	4
2	15032	1	54	4
2	-6838	1	35	5
1	72762	1	30	5
1	38010	1	31	4
2	55010	1	29	4
2	32300	1	27	6
1	93800	1	27	5
2	66649	1	64	6
2	20000	4	42	3
2	11002	1	49	4
1	45162	1	52	4
2	37344	1	56	5
1	48025	1	49	3
2	10025	1	49	4
2	48205	1	43	5
1	71425	1	43	4
1	60000	1	63	6
2	48000	1	45	4
1	37000	1	48	3
1	42489	1	57	4
1	73200	1	40	4
1	65100	1	36	5
2	15000	1	49	3
1	45600	1	53	3
1	25000	1	53	5
1	50850	1	62	6
2	31050	1	58	5
1	68000	1	64	4
2	40000	1	56	4
2	15000	1	26	5
2	26202	1	41	5
1	145080	1	49	5
1	38000	1	37	5
2	70000	1	43	4
1	53000	1	60	6
2	100000	1	61	6
2	40500	1	57	6
1	76969	1	59	6
2	46969	1	59	6
1	21000	1	30	4
1	16000	1	32	3
2	5200	1	43	4
1	70000	1	46	4
1	145620	1	52	4
2	18000	1	54	4
1	42040	1	45	5
2	29000	1	46	3
1	21022	1	46	4
2	77000	1	60	3
2	0	1	28	5
1	35000	1	29	4
1	38000	1	26	4
2	15000	1	50	2
1	4500	2	26	4
2	22000	1	32	3
1	22000	1	30	4
1	13000	1	32	3
1	14999	1	29	4
2	24900	1	32	5
1	85005	1	37	3
1	40560	1	27	3
2	21000	1	44	3
1	34200	1	46	3
1	73239	1	53	4
2	56866	1	52	4
2	12000	1	25	5
1	27000	1	38	4
2	23002	1	36	3
1	66000	1	58	4
2	8600	1	49	5
1	18200	1	25	3
1	85152	1	45	5
2	3151	1	42	5
2	53200	1	52	3
1	32500	1	51	4
2	62374	1	46	4
1	67010	1	58	4
2	63081	1	63	4
2	68200	1	58	4
2	25000	2	27	4
2	23601	1	26	3
1	161100	1	51	5
2	100	1	50	4
1	86000	1	52	3
2	82000	1	48	4
1	40000	1	35	3
1	75000	1	39	4
1	70030	1	33	4
2	57120	1	34	6
1	40100	1	30	5
1	82800	2	48	4
1	160775	1	61	5
2	15575	1	56	4
1	75506	1	50	4
2	50506	1	46	5
2	55150	1	43	4
1	87150	1	45	4
1	53000	1	37	5
1	117120	1	41	3
1	25500	1	29	4
2	35500	1	27	4
1	65000	1	39	3
2	25000	1	38	3
2	53100	1	59	3
2	60600	1	51	5
2	19227	1	55	3
2	9400	1	29	4
1	49005	1	31	4
1	40000	1	26	4
2	30100	1	34	4
2	30050	1	43	4
2	101900	1	41	5
1	48900	1	44	6
1	79605	1	47	6
2	11105	1	45	5
1	58538	1	47	6
2	39715	1	44	5
2	8706	1	47	4
1	13000	1	56	4
2	26201	1	53	4
1	86588	1	49	4
2	37043	1	51	4
2	32081	1	41	5
1	17824	1	46	4
2	24368	1	59	4
1	30014	1	63	3
2	70950	1	61	4
2	94250	1	45	4
1	25250	1	47	4
1	10170	1	46	4
2	6000	1	38	4
2	3000	1	35	4
1	29500	2	42	3
1	67360	1	41	3
2	35810	1	42	5
1	38000	1	41	4
2	29900	1	26	4
1	31605	1	49	4
2	40000	1	28	3
1	38000	1	30	3
1	36000	1	30	3
2	30000	1	51	4
1	58000	1	45	3
1	14220	1	34	3
2	48010	1	49	4
1	97144	1	64	3
2	20168	1	63	3
1	32000	1	31	2
2	22950	1	27	3
1	41200	1	26	3
1	65000	1	28	3
2	0	1	25	3
2	15316	1	47	4
1	103619	1	45	5
2	52619	1	46	4
1	30450	1	56	6
2	56020	1	43	4
2	48000	1	49	4
2	40000	1	55	4
2	95162	1	44	4
1	13662	1	38	4
2	64226	1	57	4
1	37000	1	36	3
2	17000	1	40	3
1	20000	1	48	3
1	25000	1	64	4
1	30474	1	61	3
2	15169	1	44	3
1	42298	1	33	3
2	38950	1	40	3
2	22081	1	45	4
1	103024	1	47	4
1	23000	1	35	3
2	21000	1	28	3
2	46022	1	44	4
1	26000	1	34	3
1	61325	1	50	3
2	12900	1	26	4
1	12053	1	55	4
2	42813	1	56	5
1	132619	1	46	2
2	16000	1	59	4
1	55000	1	55	4
2	48250	1	62	5
1	24056	1	47	4
2	20056	1	45	4
1	36177	1	45	4
2	40813	1	36	4
1	70030	1	28	4
2	51180	1	27	3
1	20158	1	41	5
2	20003	1	35	3
2	45002	1	30	3
2	24216	1	56	4
1	72033	1	59	4
2	1300	1	46	3
1	90000	1	47	4
2	15000	1	43	3
2	51001	1	32	4
2	8900	1	47	2
1	62386	1	37	4
1	16380	1	27	3
1	80421	1	59	4
1	12700	1	31	4
1	35800	1	34	3
1	73000	1	48	2
2	47400	1	55	3
1	44005	1	53	2
2	18005	1	50	4
1	49800	1	47	4
2	31470	1	49	4
1	125600	1	51	5
1	41000	1	64	3
1	63375	1	39	4
2	15000	1	34	4
2	30169	1	55	5
1	118169	1	59	5
1	70300	1	28	5
2	40300	1	28	6
1	128944	1	35	6
2	130242	1	36	6
1	39800	1	25	4
1	40000	1	25	3
2	14200	1	25	4
1	39201	1	64	6
1	78100	1	53	5
2	8100	1	48	5
1	19221	1	56	4
2	92721	1	51	5
1	80016	1	56	4
2	58015	1	43	4
2	15200	1	33	2
1	84000	1	42	2
1	52080	1	35	4
1	90000	1	36	4
1	47700	1	48	3
2	4000	4	26	4
1	68020	1	61	3
2	8000	1	43	4
2	34500	1	45	4
1	40000	1	46	4
1	110624	1	45	5
2	96180	1	54	5
1	50000	1	56	5
2	8000	4	26	3
2	23081	1	35	3
1	39070	1	56	6
2	13000	1	31	2
1	38400	1	41	4
1	24000	1	48	3
2	23562	1	50	4
1	60000	1	53	3
2	6012	1	54	4
2	53011	1	48	4
1	44000	1	48	5
2	40000	1	25	5
2	78629	1	40	4
2	-9999	1	52	3
1	55400	1	49	4
1	92530	1	60	4
2	57050	1	56	4
1	91317	1	43	3
2	18000	1	37	4
2	19597	1	46	3
1	56000	1	54	3
2	6984	1	46	4
1	28000	4	29	4
1	70463	1	55	5
2	34000	1	43	5
2	23000	1	56	4
2	10000	4	43	4
1	30000	1	37	5
2	38000	1	32	6
2	10560	1	46	4
2	13099	1	50	5
1	64000	1	60	4
2	11800	4	40	3
1	38100	1	26	6
2	1971	1	41	4
1	70000	1	52	3
1	45000	2	45	4
2	15000	2	45	3
2	34092	1	38	4
1	50850	1	50	3
2	38350	1	50	3
2	45288	4	33	5
1	52382	1	55	4
1	81000	1	53	5
2	41000	1	52	4
1	78423	1	43	3
2	60323	1	41	3
1	83000	1	43	5
2	59000	1	39	6
1	58423	1	49	4
1	48545	1	37	5
2	15000	1	32	3
2	20000	1	54	4
2	35010	2	50	4
2	45200	1	36	4
2	-9499	1	42	4
1	24500	2	38	4
2	16800	4	54	5
1	47400	4	50	5
1	47230	1	33	3
1	32000	1	30	3
2	24279	1	48	5
1	80001	1	38	4
1	25000	4	52	2
1	48584	1	60	6
2	25351	1	58	4
1	53815	4	40	5
2	47615	4	40	5
